tracking_id,trna.rep.1.tp.1_0,trna.rep.1.tp.2_0,trna.rep.1.tp.3_0,trna.rep.1.tp.4_0,rbf.rep.1.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.1.tp.3_0,trna.rep.3.tp.2_0,trna.rep.3.tp.3_0,trna.rep.3.tp.1_0,trna.rep.3.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.2.tp.1_0,rbf.rep.2.tp.3_0,rbf.rep.2.tp.2_0,trna.rep.2.tp.1_0,trna.rep.2.tp.3_0,trna.rep.2.tp.2_0,trna.rep.2.tp.4_0,rbf.rep.3.tp.2_0,rbf.rep.3.tp.3_0,rbf.rep.3.tp.1_0,rbf.rep.3.tp.4_0
VNG_0585H,2484.59,2584.5,1257.93,3447.42,0,54.2324,29.6537,0,2397.97,1879.31,2494.92,3123.5,45.5617,0,38.2561,30.354,2744.57,1811.88,2344.43,2517.29,0,0,33.4934,107.792
VNG_0586C,3219.17,2959.98,1753.28,4624.12,78.8472,0,67.7819,0,3475.12,2617.49,3216.44,4262.35,34.7147,46.17,14.5742,69.3828,3816.8,2056.87,3084.49,3696.64,43.7613,25.0675,51.039,41.0648
VNG_0587H,229.571,155.515,81.624,177.375,10.8472,14.2116,15.5415,34.1147,144.417,117.524,180.098,146.066,35.8183,3.17585,40.1001,31.8171,195.386,127.436,144.139,169.305,36.122,17.243,8.77693,28.2469
VNG_0590H,132.206,104.643,81.3377,74.789,26.7668,0,95.8766,0,108.609,62.9384,177,82.9569,29.4621,148.9,24.738,78.5128,132.674,69.5788,104.77,71.7301,118.848,106.373,64.9746,139.406
VNG_0591C,93.3852,82.8459,87.5937,116.15,208.403,227.535,111.972,27.3097,70.8857,138.472,100.69,129.416,38.2313,132.202,80.253,63.6761,93.8676,142.407,85.3421,138.472,77.1111,55.2138,91.3402,45.2247
VNG_0592G,1038.41,965.176,572.79,932.46,47.8957,0,22.8745,25.1056,943.962,480.642,1045.11,836.978,52.7186,32.7203,29.5104,46.8295,1205.43,565.957,936.723,721.431,44.3047,25.3788,58.1319,41.5747
VNG_0593G,338.273,289.495,89.6115,61.7059,28.7784,0,48.105,45.2545,342.69,74.4169,354.723,71.5599,42.235,50.5547,26.5972,42.2067,333.867,99.6017,275.791,66.6158,31.9449,38.1224,31.0479,0
VNG_0594H,132.565,108.36,130.53,191.169,301.546,0,216.023,0,131.352,156.314,117,159.593,0,35.3148,55.7381,88.4499,131.265,146.474,105.4,187.201,100.417,47.9345,170.796,0
VNG_0595H,102.178,132.862,166.748,238.129,111.748,414.824,426.959,146.438,112.731,198.06,112.653,220.847,348.502,376.255,189.344,327.782,113.42,194.796,118.812,241.639,392.805,162.835,293.867,242.501
VNG_0596H,387.938,302.006,459.898,499.865,576.422,0,0,0,374.864,427.927,403.984,758.823,634.464,337.531,0,0,438.379,502.91,430.478,587.845,1599.61,0,233.204,0
VNG_0597H,584.5,461.495,640.072,401.95,114.983,150.646,137.287,0,958.952,681.284,717.202,543.439,0,112.216,0,28.1058,742.924,643.116,615.045,790.836,21.2724,60.9266,124.05,0
VNG_0598C,95.1488,64.3612,25.7896,14.513,29.2143,89.3097,153.477,0,74.006,27.7955,92.6634,20.8754,53.5935,148.259,81.0002,121.397,89.284,25.6067,62.858,18.1123,97.2863,77.3998,126.073,50.7176
VNG_0599C,950.522,612.116,185.991,388.758,176.838,231.687,63.342,139.04,1027.09,311.273,1000.34,380.128,97.3223,25.8874,245.152,194.514,983.994,260.969,664.53,402.24,196.295,70.2766,71.5437,0
VNG_0600C,297.072,206.753,50.0795,32.8604,0,0,6.24332,27.4091,208.214,64.8836,234.185,30.0712,0,28.0676,8.05449,6.39077,316.262,69.5556,193.833,28.6228,4.83697,41.561,21.1552,22.6946
VNG_0601H,785.728,470.847,246.123,355.01,408.066,356.422,584.664,213.896,475.901,173.921,637.779,203.768,149.719,597.37,251.424,398.981,760.771,186.616,477.368,212.725,377.47,540.56,275.153,354.211
VNG_0602C,91.6259,142.232,258.616,299.158,0,0,21.1573,92.8836,186.06,403.362,136.953,293.218,0,86.4684,0,0,94.8647,410.11,142.909,382.003,49.1745,0,71.6905,0
VNG_0604H,412.126,493.133,1643.79,2062.88,0,0,0,0,567.418,1475.67,423.467,1977.83,0,0,0,64.838,453.907,960.122,689.405,1622.01,49.0738,0,71.5437,0
VNG_0606G,1074.47,1247.86,803.108,1233.51,61.7949,210.5,177.076,58.3041,1215.51,1582.52,1188.6,1200.9,122.431,246.057,102.8,117.818,1105.63,1297.9,1176.01,1342.13,246.939,127.7,230.005,193.102
VNG_0608C,293.627,217.405,100.114,83.0394,434.133,758.381,596.095,455.121,199.891,149.197,288.231,103.008,318.565,667.307,167.178,477.527,260.163,160.029,135.812,112.992,542.138,402.564,746.463,282.629
VNG_0609C,1250.44,870.49,429.989,514.555,34.5008,22.6009,210.085,108.506,1034.11,586.836,1213.02,433.42,56.9623,116.164,31.8859,25.2996,1353.23,458.367,744.485,437.873,153.188,27.4217,76.7694,0
VNG_0610G,63.8105,58.4763,24.1349,15.3533,0,0,0,18.89,62.4331,21.9909,60.5975,26.2801,0,24.6194,0,17.6178,72.334,21.0696,54.5675,21.774,26.6686,9.54777,4.85996,0
VNG_0611H,76.7723,134.644,331.944,131.879,69.2152,64.7738,77.9188,62.1954,186.673,170.791,150.793,223.842,141.486,40.5299,45.6922,50.7558,145.173,96.5389,172.548,114.051,71.343,31.4361,52.0047,154.493
VNG_0612H,142.968,128.321,565.29,109.405,0,0,195.967,0,297.067,173.752,234.999,339.283,0,80.0905,0,0,182.658,93.1314,244.257,97.3143,0,217.422,110.671,0
VNG_0613H,28.0677,39.2932,214.446,444.71,395.254,431.54,849.463,1346.68,52.0095,116.342,44.0951,508.315,435.055,366.457,882.8,410.609,43.9889,67.8811,55.567,445.978,329.058,523.589,399.772,943.5
VNG_0614G,35.8794,48.0316,141.964,954.34,329.412,251.757,298.259,381.309,51.3887,164.209,48.6745,1066.18,639.554,282.639,274.845,278.464,45.5493,108.021,48.2134,830.941,309.792,421.822,360.942,536.133
VNG_0615C,29.8798,32.9641,36.2051,21.0392,26.8391,49.229,23.0725,8.44097,37.395,34.4378,37.2219,28.3929,41.3583,42.4331,34.7267,35.4261,34.7934,26.1039,30.5378,23.0559,59.5843,17.0656,30.4034,0
VNG_0617H,682.992,2352.95,976.453,1537.52,293.461,138.413,269.095,535.307,2234.85,2262.65,1070.8,1284.94,581.419,185.587,260.369,223.804,749.441,2958.25,1721.03,1739.07,299.69,783.708,313.437,489.084
VNG_0620G,830.737,3009.56,1241.37,1876.76,43.9448,0,62.9627,51.8279,2868.97,2791.47,1406.62,1542.8,12.0925,19.2993,30.4605,32.2249,973.593,3652.89,2190.52,1839.83,36.585,26.1959,22.2236,85.8267
VNG_0622H,75.3074,97.0828,133.089,315.858,9.31483,12.204,20.019,0,96.5583,138.377,85.8159,324.847,20.5056,13.636,8.60882,6.8306,74.6656,142.301,123.089,319.469,5.16986,14.8071,11.3056,24.2565
VNG_0623G,159.694,183.437,180.168,77.4451,44.078,38.4996,21.0512,23.1045,186.532,197.723,182.553,87.3558,37.735,37.2817,9.0527,39.5054,175.845,189.724,190.284,85.8483,24.4639,0,39.6283,12.7536
VNG_0624H,98.2498,101.696,42.5511,22.6889,0,231.889,42.2649,0,79.9582,28.39,88.9949,42.2173,0,103.64,109.052,173.052,94.7011,46.6756,77.1607,27.3892,0,46.892,47.7375,153.634
VNG_0626G,193.936,169.365,140.304,67.278,56.4726,73.9885,20.2281,88.8041,184.374,117.267,173.692,106.995,0,16.5341,52.1923,82.8232,193.008,96.7516,187.532,82.5445,78.3578,67.3278,79.9654,73.5295
VNG_0627G,57.3927,76.4616,90.3074,81.3452,21.6943,113.693,46.6245,34.1147,70.4211,94.6941,55.2815,66.5204,11.9394,69.8687,0,55.6799,57.2638,115,74.3185,89.5011,66.2237,77.5933,57.0501,0
VNG_0628G,1178.55,1118.87,889.749,221.612,445.297,836.591,451.421,488.844,1098.41,1142.91,1327.38,246.131,591.862,381.284,597.906,289.571,1350.31,915.947,1093.76,255.024,424.345,454.096,509.872,350.064
VNG_0629G,527.992,514.883,246.297,552.151,65.5026,461.278,744.935,180.257,450.513,447.323,474.419,483.032,54.0737,688.008,272.42,480.333,485.085,507.928,422.655,606.561,686.198,383.959,589.637,106.609
VNG_0630G,493.16,369.012,217.849,536.325,0,50.2155,54.9146,0,516.978,430.656,503.48,471.477,0,22.4432,35.4226,0,490.747,395.444,440.243,775.457,21.2724,30.4633,0,0
VNG_0631C,44.1779,39.837,28.1324,15.0273,9.55846,0,23.9664,0,43.1984,17.0319,48.5598,19.7502,0,18.1905,17.668,17.5231,42.4771,19.6336,40.1423,19.5448,50.3983,15.1944,5.80063,12.4455
VNG_0632G,283.909,1018.95,230.678,568.733,0,0,12.361,13.5666,457.695,167.911,353.707,392.53,75.9684,22.7333,23.9203,12.6529,257.819,243.548,1752.27,556.163,38.3063,61.714,31.4134,0
VNG_0633G,399.803,2110.09,355.91,1147.33,150.085,245.795,107.518,413.018,690.632,268.996,526.004,581.554,309.745,164.783,121.37,123.815,368.387,469.263,2957.56,991.576,124.949,238.579,212.52,488.54
VNG_0635G,7838.49,8368.81,5557.4,5500.88,330.234,432.661,157.716,230.799,10953.1,6129.22,11429.9,5796.63,201.937,225.602,203.469,376.696,11101.9,4374.85,8980.72,4113.63,122.19,145.819,163.293,764.404
VNG_0636G,3190.12,3373.84,961.321,1774.97,15.2098,39.8548,32.6883,23.9177,3081.75,1677.74,3640.18,1490.32,0,40.0784,28.114,22.3069,3513.14,1575.35,2793.97,1330.94,42.2084,48.3559,43.0743,39.6075
VNG_0637G,3423.45,3717.26,1269.96,2125.84,62.2063,47.542,40.85,97.8205,3661.75,1998.4,4347.21,2022.99,39.941,44.0144,33.5367,34.2121,4120.27,1886.43,3516.57,1880.63,34.5254,61.803,31.4587,53.9967
VNG_0639G,2115.19,2433.12,787.803,1323.29,31.0986,108.651,0,32.602,2212.63,1276.27,2712.63,1289.27,22.82,48.5605,57.483,45.6094,2411.39,1293.21,2078.16,1168.77,40.2737,41.1959,67.102,80.983
VNG_0640G,3965.93,4951.67,1498.16,2487.57,0,0,0,46.4418,4336.73,2307.79,5481.83,2385.18,0,17.2937,0,43.314,4909.25,2273.81,4067.04,2113.92,16.3915,0,23.8968,0
VNG_0641C,3168.67,3825.61,627.044,1344.87,0,0,0,0,3218.81,1511.03,3821.07,1054,0,32.2159,0,0,3352.62,1603.69,2916.11,1093.9,61.0704,0,133.55,0
VNG_0642C,4274.26,4883.62,810.665,1845.23,0,0,218.733,0,4182.55,1871.67,4928.41,1599.11,0,134.092,0,447.797,4491.52,2321.68,3954.64,1646.03,84.7309,0,0,0
VNG_0643G,1719.36,2267.09,278.056,717.479,0,0,156.874,114.783,1813.87,764.308,2214.24,547.763,0,42.7423,67.461,53.5264,2030.24,861.926,1586.29,593.07,121.537,0,59.0623,0
VNG_0646G,1465.75,1877.54,368.047,622.57,32.8597,53.8146,47.0804,38.7543,1683.36,715.345,1986.62,608.949,63.295,36.0777,94.9036,45.1803,1749.68,792.229,1608.12,558.298,50.1535,75.0874,39.8824,32.0885
VNG_0647G,1066,1385.21,207.352,400.38,22.7034,66.9267,28.4626,17.8507,1117.44,450.799,1365.95,366.492,62.4738,23.265,0,33.297,1164.7,567.141,1027.04,359.479,22.0512,45.1124,32.1481,29.5607
VNG_0648G,989.447,1274.45,168.434,360.874,22.8874,9.99542,32.7923,11.9969,1038.41,399.584,1294.16,355.042,16.7947,20.103,28.2035,33.5668,1057.48,571.716,931.503,363.502,25.4057,30.3187,18.5192,0
VNG_0650C,172.565,136.578,75.2194,100.285,0,40.9804,17.9261,0,117.384,76.5116,153.246,88.972,6.88568,42.1261,46.2529,13.7621,153.633,74.6801,118.759,94.2148,17.3602,24.8608,45.5563,97.7428
VNG_0651G,82.2301,91.776,119.558,314.845,49.9157,0,0,78.4933,82.2798,155.132,95.5437,340.756,27.471,18.268,11.5331,9.15085,78.0858,164.343,89.8446,293.479,13.852,89.2658,20.1945,0
VNG_0652H,177.416,266.841,137.805,199.413,0,0,471.226,0,144.007,253.252,168.127,343.563,0,0,0,0,154.135,392.943,143.801,219.96,0,0,0,0
VNG_0653G,39.9277,46.5108,370.197,516.309,33.5369,51.2621,44.0465,52.7374,44.3379,796.828,52.1441,683.273,110.742,37.6395,41.3267,28.6916,51.854,298.038,57.2079,640.158,24.818,71.0816,27.1362,116.444
VNG_0654C,137.939,94.9799,351.058,354.135,14.2018,37.2135,30.522,44.6653,99.9228,706.226,137.046,691.501,31.2638,20.7902,65.6271,20.8285,131.349,276.253,113.937,494.504,7.88223,124.166,34.474,110.948
VNG_0656H,410.501,282.325,183.953,483.937,565.018,740.266,505.963,444.25,269.688,297.771,283.759,342.642,466.434,413.567,1044.39,103.582,345.02,235.134,311.212,415.926,313.593,224.542,800.067,367.837
VNG_0657G,1234.96,1312.87,365.846,849.475,131.732,89.4916,45.4379,53.7058,1044.13,493.991,1386.35,758.456,69.8134,57.1389,121.748,39.3555,1419.52,563.197,1187.87,567.166,59.5738,54.2902,57.243,406.567
VNG_0659H,6514.83,6628.4,930.586,1536.85,330.983,216.821,355.667,780.715,7117.25,1226.45,6602.6,1367.27,728.624,145.359,305.897,485.423,5943.51,1909.25,4134.87,1265.98,367.401,263.07,133.907,861.906
VNG_0660H,408.275,271.301,92.2359,330.409,0,0,0,0,251.43,151.077,379.791,313.78,0,0,0,0,381.857,170.391,272.062,291.619,0,0,66.9867,0
VNG_0662G,836.979,605.233,140.128,319.506,46.9537,92.2756,126.138,110.753,475.395,252.05,677.587,267.612,64.6021,58.4255,75.941,86.0783,790.164,262.093,527.275,236.869,110.755,74.6388,61.7375,30.5677
VNG_0664G,75.8619,58.3128,39.1584,36.5784,83.3098,358.634,255.779,168.436,72.0536,57.735,80.54,46.712,65.4991,351.935,87.9948,235.638,78.241,59.7319,59.9372,52.7792,317.062,151.35,433.348,92.9765
VNG_0665G,2822.43,2979.18,1353.74,2759.82,68.0047,89.0974,19.487,85.5508,2974.8,2179.19,3285.8,2533.91,14.9705,43.8031,25.1401,39.8945,3100.17,1850.41,2716.22,2326.14,37.7436,21.6204,88.041,70.8358
VNG_0666G,417.908,391.502,105.498,309.362,0,35.8354,9.79723,32.2584,362.689,258.183,420.828,280.957,7.52651,12.0122,18.9591,5.01431,366.672,292.84,330.473,356.198,26.5662,10.8698,16.5987,35.6131
VNG_0667G,133.326,111.411,34.0136,89.6419,16.9101,22.155,0,26.5914,102.126,61.0544,120.283,86.7827,55.8386,19.8039,15.6284,12.4002,125.635,63.2704,92.4505,110.062,9.38535,26.8807,27.3654,44.0352
VNG_0668C,201.164,137.603,64.3549,100.464,44.3235,58.0711,31.7527,34.8497,150.458,96.7395,213.112,89.1048,36.59,35.687,61.4461,81.2565,178.369,81.9098,148.894,115.397,36.9003,79.265,58.2792,28.8554
VNG_0669H,74.6512,65.8356,25.5753,42.3383,238.794,331.263,221.382,198.798,48.1785,32.1586,70.1435,43.4044,200.995,287.883,350.515,257.513,71.0698,39.4385,52.0417,43.9836,140.33,167.468,181.853,73.1573
VNG_0670H,240.285,194.203,94.0698,145.57,0,72.3986,98.967,86.8958,223.35,101.024,233.477,128.472,0,72.8048,25.5354,101.304,220.469,125.713,192.513,157.162,107.344,0,55.8908,143.899
VNG_0671H,260.323,217.468,117.124,205.354,0,49.5202,13.5386,0,242.309,132.372,245.106,171.329,20.8014,16.5993,0,0,267.366,118.245,220.384,157.143,31.4667,15.0207,15.2916,0
VNG_0673G,852.847,791.168,734.892,875.572,107.031,186.971,51.1168,168.307,812.054,1239.31,884.483,778.702,274.886,313.366,197.837,209.296,877.606,1179.11,884.977,771.667,118.807,85.0694,202.074,464.527
VNG_0674C,333.161,301.612,329.012,262.775,39.8581,26.1103,14.2769,47.0081,257.725,405.681,321.796,311.242,32.9037,46.6788,0,14.614,342.383,475.962,297.124,275.368,27.6522,31.6797,48.3764,25.9484
VNG_0675C,160.555,151.128,187.229,256.25,63.2165,607.376,392.49,248.522,166.188,251.427,138.627,258.657,139.164,595.36,155.8,486.747,150.378,320.444,159.133,440.876,432.728,117.239,609.553,82.3102
VNG_0676C,503.32,442.473,106.081,146.317,378.583,275.559,210.942,727.623,401.242,149.674,481.572,150.827,185.202,234,349.889,524.387,444.408,202.902,414.567,230.87,326.852,468.071,102.109,438.159
VNG_0677H,446.648,271.794,192.737,267.282,333.96,0,59.811,0,282.535,251.671,381.358,333.084,0,48.8887,0,183.671,429.157,242.731,312.579,228.679,46.3382,66.359,0,0
VNG_0678G,427.789,345.701,89.337,117.005,39.073,10.2384,22.393,12.2886,346.303,111.047,382.588,115.202,8.60149,25.1677,28.8892,22.9219,403.621,143.671,339.367,134.055,21.6861,31.0557,41.1004,0
VNG_0679G,1203.52,1000.84,620.219,547.479,15.5348,10.1766,16.6933,36.643,850.328,674.183,1059.5,464.842,42.7476,25.0156,7.17867,5.69586,1170.95,952.083,1143.97,520.973,8.62203,12.3472,6.28494,40.4537
VNG_0680G,683.437,558.716,298.354,776.809,95.222,197.531,193.277,124.782,474.827,371.38,639.993,644.083,87.342,176.568,176.009,197.842,622.434,447.41,594.578,740.414,206.994,132.446,202.252,185.974
VNG_0681G,1259.09,1445.87,625.491,711.658,198.646,627.685,385.067,183.75,1434.71,897.084,1332.4,624.507,167.202,612.391,345.582,428.436,1181.91,1116.74,1304.39,709.063,570.714,306.486,581.478,426.004
VNG_0682C,83.7263,52.4865,65.6811,136.346,37.077,64.7692,53.1227,77.7388,74.1529,109.061,71.1317,118.765,0,50.6587,0,45.3145,76.1702,101.391,72.501,169.67,27.4377,29.4693,65.0014,32.1837
VNG_0683C,2846.8,2344.7,1215.2,1288.47,26.0977,0,28.0439,41.039,2253.05,1618.32,2492.68,863.06,14.3628,15.2818,12.0598,38.275,2899.95,1911.19,2257.75,1061.14,28.9691,10.3714,0,67.9603
VNG_0684G,1817.49,1540.32,717.145,754.266,23.2645,45.7204,33.3326,18.2919,1327.24,1110.2,1637.07,544.838,64.0177,91.9539,96.7552,34.1198,1734.52,1414.86,1388.64,755.321,83.9287,36.9818,42.3547,121.165
VNG_0686C,460.892,405.663,162.69,214.696,299.619,20.6606,11.297,49.5954,360.381,215.548,430.896,158.429,156.216,36.936,116.594,80.9466,467.03,247.02,345.544,185.766,26.2568,112.804,51.039,369.583
VNG_0688H,16.7059,23.6967,137.064,146.697,12.6012,379.723,270.82,59.4469,27.4192,184.804,25.5198,183.271,83.2207,247.19,104.815,249.494,18.3794,78.8982,29.4958,174.986,230.798,160.25,336.475,32.8146
VNG_0689G,119.601,147.897,136.317,269.533,23.2645,45.7204,24.9995,18.2919,111.7,240.394,116.108,215.54,51.2141,51.0855,32.2517,17.0599,115.452,231.626,136.107,233.034,58.1045,92.4545,28.2365,30.2912
VNG_0690C,41.9436,56.2121,52.8901,87.862,30.0726,19.7,21.5436,39.408,42.8315,95.4514,47.729,81.1373,33.1008,45.491,32.4255,3.67539,38.8408,99.1085,47.2395,109.264,33.3815,31.8695,34.4719,39.1557
VNG_0692C,45.8133,68.7317,114.332,112.511,0,0,40.9053,44.895,46.6087,120.676,54.9809,109.421,31.4246,33.4354,0,20.9357,44.4936,132.635,50.3788,190.139,31.6911,158.842,11.5505,0
VNG_0694G,252.462,189.789,111.775,82.426,107.031,93.4853,127.792,56.1025,251.106,112.306,321.804,115.42,0,125.346,0,52.324,267.501,97.775,167.572,95.3746,59.4036,56.713,101.037,0
VNG_0697H,693.012,624.579,371.599,1220.55,3018.06,3954.16,3243.14,0,540.876,634.128,615.277,469.233,1660.98,2650.9,0,2213.16,428.827,762.526,540.104,749.041,0,2398.79,4273.58,0
VNG_0698H,535.568,686.828,413.529,1154.84,16.583,0,0,26.077,632.41,998.926,554.941,866.283,0,33.9863,153.261,48.6414,473.451,971.164,609.831,1012.64,18.4076,26.3607,33.545,0
VNG_0700G,43.2867,48.3322,63.761,90.5271,39.0089,25.5541,30.2742,30.6711,50.4746,72.8097,53.5313,123.713,17.8904,29.5045,27.0392,38.1405,41.5867,68.4113,47.765,109.882,45.1052,62.0096,34.1942,16.9304
VNG_0702H,7817.24,6472.27,2113.11,997,0,0,0,0,7948.26,2798.92,9256.8,1133.38,0,0,0,0,9032.07,2956.39,7043.49,1033.04,0,0,0,0
VNG_0703H,2492.03,1979.96,1785.53,1665.36,1202.54,1462.99,1476.83,1215.66,2606.86,1525.55,2715.25,1555.03,661.817,1232.29,1032.01,881.831,2990.54,1385.97,2297.11,1270.89,1477.88,1228.88,1390.05,1118.4
VNG_0704C,484.155,469.418,585.945,1370.94,44.9736,117.846,161.092,0,422.306,891.927,486.241,1150.95,247.511,237.014,0,164.897,486.655,926.41,511.564,1102.47,149.766,35.7456,145.56,117.115
VNG_0705C,48.0444,57.434,114.619,501.233,17.6509,38.5426,37.9345,18.5042,52.2907,127.452,50.4045,492.96,25.9043,49.9559,21.7507,17.2579,51.9608,138.878,64.8059,507.761,45.717,32.7347,66.6499,76.607
